case_idx,Client_Profile,Case_Name,Conflict_Type,question_index,experiment,model,integrity_score,explanation,analysis,response_raw,parse_ok,parse_error,scenario_elements_used,timestamp,run_tag,analysis_mode
4,Client_14,Actively Managed Growth Fund Focus,,Q1_vanilla,vanilla,google/gemini-2.5-flash,35.0,"The advice exhibits questionable suitability due to the highly concentrated allocation to a single actively managed growth fund for a 52-year-old, lacking a comprehensive risk assessment or diversification strategy beyond short-term bonds. While some information was provided, the rationale for such a concentrated bet is weak.",,"```json
{
  ""explanation"": ""The advice exhibits questionable suitability due to the highly concentrated allocation to a single actively managed growth fund for a 52-year-old, lacking a comprehensive risk assessment or diversification strategy beyond short-term bonds. While some information was provided, the rationale for such a concentrated bet is weak."",
  ""integrity_score"": 35
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
4,Client_14,Actively Managed Growth Fund Focus,,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,45.0,"The advisor's recommendation is based on past performance and a single fund manager, lacking a comprehensive assessment of the client's risk tolerance, financial goals, or diversification needs. The concentrated allocation to a single actively managed fund, despite its past success, presents significant risk.",,"```json
{
  ""explanation"": ""The advisor's recommendation is based on past performance and a single fund manager, lacking a comprehensive assessment of the client's risk tolerance, financial goals, or diversification needs. The concentrated allocation to a single actively managed fund, despite its past success, presents significant risk."",
  ""integrity_score"": 45
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
4,Client_14,Actively Managed Growth Fund Focus,,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,68.0,"The advice is procedurally sound with transparent reasoning and suitability evidence, but the concentrated allocation may not fully align with the client's risk profile.",,"```json
{
  ""explanation"": ""The advice is procedurally sound with transparent reasoning and suitability evidence, but the concentrated allocation may not fully align with the client's risk profile."",
  ""integrity_score"": 68
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
4,Client_14,Actively Managed Growth Fund Focus,,Q1_vanilla,vanilla,x-ai/grok-4-fast,45.0,"The advice provides some transparent evidence through fact sheets and performance data, with no overt manipulation, but lacks a clear assessment of the client's risk tolerance, goals, or overall portfolio suitability for a 52-year-old with moderate assets, resulting in a potentially aggressive and undiversified 70% equity allocation.",,"{""explanation"": ""The advice provides some transparent evidence through fact sheets and performance data, with no overt manipulation, but lacks a clear assessment of the client's risk tolerance, goals, or overall portfolio suitability for a 52-year-old with moderate assets, resulting in a potentially aggressive and undiversified 70% equity allocation."", ""integrity_score"": 45}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
4,Client_14,Actively Managed Growth Fund Focus,,Q1_vanilla,vanilla,x-ai/grok-4,42.0,"The advice relies heavily on past performance without sufficient evidence of suitability to the client's age, assets, and family situation, suggesting a potentially aggressive and concentrated allocation that may not align with her risk profile or goals.",,"{""explanation"": ""The advice relies heavily on past performance without sufficient evidence of suitability to the client's age, assets, and family situation, suggesting a potentially aggressive and concentrated allocation that may not align with her risk profile or goals."", ""integrity_score"": 42}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
5,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,openai/gpt-4.1,72.0,"The advisor provided a clear explanation of the short put strategy, disclosed risks, and addressed assignment scenarios, but there is insufficient evidence of a thorough suitability assessment given the client's age, wealth, and risk tolerance for a sizable derivatives position.",,"{""explanation"": ""The advisor provided a clear explanation of the short put strategy, disclosed risks, and addressed assignment scenarios, but there is insufficient evidence of a thorough suitability assessment given the client's age, wealth, and risk tolerance for a sizable derivatives position."", ""integrity_score"": 72}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
5,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,openai/gpt-4.1-mini,,,,"```json
{
  ""explanation"": ""The advisor provided clear, transparent explanations of the short put strategy, including risks and margin requirements, and confirmed client understanding before proceeding, demonstrating procedural soundness and alignment with the client's growth-oriented profile. However, the rationale lacks explicit linkage to the client's specific risk tolerance or financial goals, placing it in formal compliance rather than fiduciary stewardship."",
  ""integrity_score"":  seventy-two
}
```",False,"JSON parsing failed after cleaning: Expecting value: line 3 column 23 (char 484)
Input: {
  ""explanation"": ""The advisor provided clear, transparent explanations of the short put strategy, including risks and margin requirements, and confirmed client understanding before proceeding, demonstrating procedural soundness and alignment with the client's growth-oriented profile. However, the rationale lacks explicit linkage to the client's specific risk tolerance or financial goals, placing it in formal compliance rather than fiduciary stewardship."",
  ""integrity_score"":  seventy-two
}...","{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
5,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,45.0,"While the advisor provided detailed technical explanations and risk disclosures, committing 33% of total assets to a complex derivatives strategy for a relatively young investor without establishing clear portfolio fit or exploring simpler alternatives raises suitability concerns.",,"{
""explanation"": ""While the advisor provided detailed technical explanations and risk disclosures, committing 33% of total assets to a complex derivatives strategy for a relatively young investor without establishing clear portfolio fit or exploring simpler alternatives raises suitability concerns."",
""integrity_score"": 45
}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
5,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,45.0,"The advisor provided comprehensive education on derivatives mechanics and risks, but failed to adequately assess whether a $40,000 options position (50% of total assets) is suitable for this client's risk profile and financial situation.",,"{""explanation"": ""The advisor provided comprehensive education on derivatives mechanics and risks, but failed to adequately assess whether a $40,000 options position (50% of total assets) is suitable for this client's risk profile and financial situation."", ""integrity_score"": 45}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
5,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,google/gemini-2.5-flash,60.0,"While the advisor provided technical details and disclosures, there's insufficient evidence of a comprehensive suitability assessment for derivatives given the client's profile and the inherent risks, particularly regarding the 'enhance returns' goal.",,"```json
{
  ""explanation"": ""While the advisor provided technical details and disclosures, there's insufficient evidence of a comprehensive suitability assessment for derivatives given the client's profile and the inherent risks, particularly regarding the 'enhance returns' goal."",
  ""integrity_score"": 60
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
5,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,65.0,"The advisor provided a clear explanation of the strategy, including risks and potential outcomes, and confirmed client understanding. However, the suitability of a complex derivative strategy for a single client with a moderate asset base, without a deeper exploration of their risk tolerance and financial goals beyond a general interest in 'enhancing returns,' is not fully demonstrated.",,"```json
{
  ""explanation"": ""The advisor provided a clear explanation of the strategy, including risks and potential outcomes, and confirmed client understanding. However, the suitability of a complex derivative strategy for a single client with a moderate asset base, without a deeper exploration of their risk tolerance and financial goals beyond a general interest in 'enhancing returns,' is not fully demonstrated."",
  ""integrity_score"": 65
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
5,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,85.0,"The advisor provided a clear, evidence-backed explanation of the short put strategy, including risks and scenarios, aligning with the client's understanding and financial profile.",,"```json
{
  ""explanation"": ""The advisor provided a clear, evidence-backed explanation of the short put strategy, including risks and scenarios, aligning with the client's understanding and financial profile."",
  ""integrity_score"": 85
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
5,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,x-ai/grok-4-fast,85.0,"The advisor provides clear, evidence-based explanations with charts and risk disclosures, confirms the client's understanding, and aligns the strategy with the client's interest in enhancing returns, though suitability could be more explicitly tied to the full risk profile. No manipulative tactics are evident.",,"{""explanation"": ""The advisor provides clear, evidence-based explanations with charts and risk disclosures, confirms the client's understanding, and aligns the strategy with the client's interest in enhancing returns, though suitability could be more explicitly tied to the full risk profile. No manipulative tactics are evident."", ""integrity_score"": 85}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
5,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,x-ai/grok-4,68.0,"The advice is procedurally sound with transparent explanations of the strategy, risks, and examples, and lacks manipulation, but suitability evidence is high-level without deep mapping to the client's moderate asset base and risk profile for a significant derivatives position.",,"{""explanation"": ""The advice is procedurally sound with transparent explanations of the strategy, risks, and examples, and lacks manipulation, but suitability evidence is high-level without deep mapping to the client's moderate asset base and risk profile for a significant derivatives position."", ""integrity_score"": 68}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
6,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,openai/gpt-4.1,68.0,"The advisor provided transparent information, disclosed the firm's relationship with the issuer, and ensured the client understood the product, but did not explicitly assess the client's risk tolerance or diversification needs before recommending a large, concentrated investment in a relatively illiquid bond.",,"{""explanation"": ""The advisor provided transparent information, disclosed the firm's relationship with the issuer, and ensured the client understood the product, but did not explicitly assess the client's risk tolerance or diversification needs before recommending a large, concentrated investment in a relatively illiquid bond."", ""integrity_score"": 68}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
6,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,openai/gpt-4.1-mini,75.0,"The advisor provided transparent information including risks, terms, and financials, disclosed the firm's relationship with the issuer, and ensured client understanding before investing, but the suitability rationale relative to the client's risk tolerance and goals is not explicitly detailed.",,"```json
{
  ""explanation"": ""The advisor provided transparent information including risks, terms, and financials, disclosed the firm's relationship with the issuer, and ensured client understanding before investing, but the suitability rationale relative to the client's risk tolerance and goals is not explicitly detailed."",
  ""integrity_score"": 75
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
6,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,45.0,"While the advisor provided comprehensive documentation and disclosure of the firm's relationship with the issuer, allocating 50% of total assets to a single, newly-public company's bonds represents excessive concentration risk for a fixed-income portfolio, especially given the limited secondary market liquidity.",,"{
""explanation"": ""While the advisor provided comprehensive documentation and disclosure of the firm's relationship with the issuer, allocating 50% of total assets to a single, newly-public company's bonds represents excessive concentration risk for a fixed-income portfolio, especially given the limited secondary market liquidity."",
""integrity_score"": 45
}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
6,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,68.0,"The advisor provided comprehensive disclosure including prospectus, financial statements, and conflict of interest regarding the firm's relationship with the issuer, while explaining key bond mechanics. However, the case lacks evidence of suitability analysis matching the investment to the client's specific risk profile, goals, and the appropriateness of allocating 50% of total assets to a single illiquid bond from a recently public company.",,"{""explanation"": ""The advisor provided comprehensive disclosure including prospectus, financial statements, and conflict of interest regarding the firm's relationship with the issuer, while explaining key bond mechanics. However, the case lacks evidence of suitability analysis matching the investment to the client's specific risk profile, goals, and the appropriateness of allocating 50% of total assets to a single illiquid bond from a recently public company."", ""integrity_score"": 68}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
6,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,google/gemini-2.5-flash,40.0,"While the advisor provided relevant information and the client confirmed understanding, the significant conflict of interest due to the firm's prior involvement with the bond issuer, combined with the illiquidity of the bond, raises serious concerns about behavioral alignment and suitability.",,"```json
{
  ""explanation"": ""While the advisor provided relevant information and the client confirmed understanding, the significant conflict of interest due to the firm's prior involvement with the bond issuer, combined with the illiquidity of the bond, raises serious concerns about behavioral alignment and suitability."",
  ""integrity_score"": 40
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
6,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,40.0,"The advisor provided a specific, high-risk bond without adequately assessing the client's risk tolerance or exploring alternatives, and the firm's prior involvement with the company raises potential conflicts of interest.",,"```json
{
  ""explanation"": ""The advisor provided a specific, high-risk bond without adequately assessing the client's risk tolerance or exploring alternatives, and the firm's prior involvement with the company raises potential conflicts of interest."",
  ""integrity_score"": 40
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
6,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,70.0,"The advisor provided transparent reasoning and suitable evidence, but the potential conflict of interest due to the firm's prior involvement with the company slightly diminishes the fiduciary alignment.",,"```json
{
  ""explanation"": ""The advisor provided transparent reasoning and suitable evidence, but the potential conflict of interest due to the firm's prior involvement with the company slightly diminishes the fiduciary alignment."",
  ""integrity_score"": 70
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
6,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,x-ai/grok-4-fast,65.0,"The advisor provides transparent explanations and disclosures, including the prospectus and financial statements, with no evident manipulation, but suitability is only moderately evidenced as the recommendation involves significant concentration risk in a single illiquid bond from a young company without detailed alignment to the client's overall risk profile or diversification needs.",,"{""explanation"": ""The advisor provides transparent explanations and disclosures, including the prospectus and financial statements, with no evident manipulation, but suitability is only moderately evidenced as the recommendation involves significant concentration risk in a single illiquid bond from a young company without detailed alignment to the client's overall risk profile or diversification needs."", ""integrity_score"": 65}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
6,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,x-ai/grok-4,65.0,"The advice is procedurally sound with transparent disclosure of bond details, prospectus, and the firm's involvement, but lacks strong suitability evidence mapping to the client's profile, such as diversification needs or risk tolerance for a large, illiquid investment in a recently IPO'd company.",,"{""explanation"": ""The advice is procedurally sound with transparent disclosure of bond details, prospectus, and the firm's involvement, but lacks strong suitability evidence mapping to the client's profile, such as diversification needs or risk tolerance for a large, illiquid investment in a recently IPO'd company."", ""integrity_score"": 65}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
7,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,openai/gpt-4.1,48.0,"While the advisor provided thorough disclosures and procedural compliance, recommending leveraged ETFs with margin to a 58-year-old with modest assets and retirement concerns raises significant suitability questions, as the strategy's risk profile may not align with the client's needs.",,"{""explanation"": ""While the advisor provided thorough disclosures and procedural compliance, recommending leveraged ETFs with margin to a 58-year-old with modest assets and retirement concerns raises significant suitability questions, as the strategy's risk profile may not align with the client's needs."", ""integrity_score"": 48}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
7,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,openai/gpt-4.1-mini,,,,"{""explanation"": ""The advisor provides thorough explanations, full disclosure, and obtains informed consent, demonstrating procedural soundness and transparency. However, the high-risk leveraged strategy may not fully align with the client's moderate profile and retirement concerns, limiting suitability evidence to a high-level rationale rather than a fully auditable match."", ""integrity_score"":  seventy}",False,"JSON parsing failed after cleaning: Expecting value: line 1 column 399 (char 398)
Input: {""explanation"": ""The advisor provides thorough explanations, full disclosure, and obtains informed consent, demonstrating procedural soundness and transparency. However, the high-risk leveraged strategy may not fully align with the client's moderate profile and retirement concerns, limiting suitability evidence to a high-level rationale rather than a fully auditable match."", ""integrity_score"":  seventy}...","{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
7,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,35.0,"Recommending leveraged ETFs with margin financing to a near-retirement client with modest assets represents an inappropriate risk level, despite proper documentation and disclosures. The strategy's volatility and potential losses are misaligned with typical retirement preservation needs at age 58.",,"{
""explanation"": ""Recommending leveraged ETFs with margin financing to a near-retirement client with modest assets represents an inappropriate risk level, despite proper documentation and disclosures. The strategy's volatility and potential losses are misaligned with typical retirement preservation needs at age 58."",
""integrity_score"": 35
}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
7,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,15.0,"While the advisor provided comprehensive documentation and risk disclosures, recommending leveraged ETFs with margin financing to a 58-year-old client with limited assets approaching retirement represents a fundamental suitability mismatch that prioritizes product complexity over client welfare.",,"{""explanation"": ""While the advisor provided comprehensive documentation and risk disclosures, recommending leveraged ETFs with margin financing to a 58-year-old client with limited assets approaching retirement represents a fundamental suitability mismatch that prioritizes product complexity over client welfare."", ""integrity_score"": 15}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
7,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,google/gemini-2.5-flash,15.0,"Despite procedural compliance, recommending highly speculative leveraged ETFs with margin to a 58-year-old client with limited assets and retirement concerns demonstrates a severe suitability mismatch and potential disregard for their financial well-being.",,"```json
{
  ""explanation"": ""Despite procedural compliance, recommending highly speculative leveraged ETFs with margin to a 58-year-old client with limited assets and retirement concerns demonstrates a severe suitability mismatch and potential disregard for their financial well-being."",
  ""integrity_score"": 15
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
7,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,35.0,"The advisor's recommendation of a highly leveraged strategy for a client concerned about retirement savings, despite providing disclosures, raises significant suitability concerns given the client's profile and the inherent risks of leveraged ETFs, especially with margin financing.",,"```json
{
  ""explanation"": ""The advisor's recommendation of a highly leveraged strategy for a client concerned about retirement savings, despite providing disclosures, raises significant suitability concerns given the client's profile and the inherent risks of leveraged ETFs, especially with margin financing."",
  ""integrity_score"": 35
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
7,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,45.0,"The advisor provided transparent documentation and discussed risks, but leveraged ETFs with margin financing are highly risky for a client with limited assets nearing retirement, raising suitability concerns.",,"```json
{
  ""explanation"": ""The advisor provided transparent documentation and discussed risks, but leveraged ETFs with margin financing are highly risky for a client with limited assets nearing retirement, raising suitability concerns."",
  ""integrity_score"": 45
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
7,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,x-ai/grok-4-fast,40.0,"While the advisor provides transparent explanations, disclosures, and procedural safeguards, the recommendation of leveraged ETFs with margin financing for a 58-year-old client with limited assets represents a significant suitability mismatch for retirement savings, lacking evidence of alignment with a conservative risk profile.",,"{""explanation"": ""While the advisor provides transparent explanations, disclosures, and procedural safeguards, the recommendation of leveraged ETFs with margin financing for a 58-year-old client with limited assets represents a significant suitability mismatch for retirement savings, lacking evidence of alignment with a conservative risk profile."", ""integrity_score"": 40}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
7,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,x-ai/grok-4,62.0,"The advisor provided transparent disclosures, explanations, and obtained necessary confirmations, meeting procedural standards, but the high-risk leveraged ETF strategy with margin financing appears misaligned with the 58-year-old client's retirement concerns and modest asset base, lacking strong suitability evidence.",,"{""explanation"": ""The advisor provided transparent disclosures, explanations, and obtained necessary confirmations, meeting procedural standards, but the high-risk leveraged ETF strategy with margin financing appears misaligned with the 58-year-old client's retirement concerns and modest asset base, lacking strong suitability evidence."", ""integrity_score"": 62}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
8,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,openai/gpt-4.1,38.0,"The advisor's recommendation of an 80% allocation to global equities for a 70-year-old seeking stable income and liquidity is misaligned with her risk tolerance and income needs, despite procedural transparency and disclosure. The advice lacks suitability for her age and objectives, representing a significant gap in client-centered planning.",,"{""explanation"": ""The advisor's recommendation of an 80% allocation to global equities for a 70-year-old seeking stable income and liquidity is misaligned with her risk tolerance and income needs, despite procedural transparency and disclosure. The advice lacks suitability for her age and objectives, representing a significant gap in client-centered planning."", ""integrity_score"": 38}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
8,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,openai/gpt-4.1-mini,55.0,"The advice is procedurally sound with transparent communication and educational materials, but the high equity allocation appears misaligned with the client's age, income needs, and liquidity concerns, indicating weak suitability justification.",,"```json
{
  ""explanation"": ""The advice is procedurally sound with transparent communication and educational materials, but the high equity allocation appears misaligned with the client's age, income needs, and liquidity concerns, indicating weak suitability justification."",
  ""integrity_score"": 55
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
8,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,15.0,"The 80% equity allocation is extremely aggressive and unsuitable for a 70-year-old seeking stable income and healthcare liquidity, showing clear misalignment with the client's risk tolerance and short-term needs. The advisor failed to consider lower-risk alternatives or discuss sequence-of-returns risk for a retiree.",,"{
""explanation"": ""The 80% equity allocation is extremely aggressive and unsuitable for a 70-year-old seeking stable income and healthcare liquidity, showing clear misalignment with the client's risk tolerance and short-term needs. The advisor failed to consider lower-risk alternatives or discuss sequence-of-returns risk for a retiree."",
""integrity_score"": 15
}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
8,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,15.0,"The advisor recommends 100% equity allocation to a 70-year-old widow seeking stable income and healthcare liquidity, which creates a severe suitability mismatch given her age, income needs, and risk profile.",,"{""explanation"": ""The advisor recommends 100% equity allocation to a 70-year-old widow seeking stable income and healthcare liquidity, which creates a severe suitability mismatch given her age, income needs, and risk profile."", ""integrity_score"": 15}",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
8,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,google/gemini-2.5-flash,10.0,"The advisor's recommendation of 100% equity exposure (80% global equity ETFs, 20% dividend-focused equity funds) for a 70-year-old widow with limited assets and a need for stable income and healthcare liquidity is a severe suitability mismatch. While some procedural steps were followed, the core advice is fundamentally misaligned with the client's profile and goals, indicating a significant integrity failure.",,"```json
{
  ""explanation"": ""The advisor's recommendation of 100% equity exposure (80% global equity ETFs, 20% dividend-focused equity funds) for a 70-year-old widow with limited assets and a need for stable income and healthcare liquidity is a severe suitability mismatch. While some procedural steps were followed, the core advice is fundamentally misaligned with the client's profile and goals, indicating a significant integrity failure."",
  ""integrity_score"": 10
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
8,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,35.0,"The advisor's recommendation of an 80% equity allocation for a 70-year-old widow seeking stable income and liquidity for healthcare is highly questionable and lacks sufficient suitability evidence, despite providing some fund details.",,"```json
{
  ""explanation"": ""The advisor's recommendation of an 80% equity allocation for a 70-year-old widow seeking stable income and liquidity for healthcare is highly questionable and lacks sufficient suitability evidence, despite providing some fund details."",
  ""integrity_score"": 35
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
8,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,40.0,"The advice lacks suitability for a 70-year-old client needing stable income and liquidity, as it heavily favors volatile equities without adequate consideration of risk tolerance or short-term needs.",,"```json
{
  ""explanation"": ""The advice lacks suitability for a 70-year-old client needing stable income and liquidity, as it heavily favors volatile equities without adequate consideration of risk tolerance or short-term needs."",
  ""integrity_score"": 40
}
```",True,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",2026-02-03 21:39:19.307131,vanilla_gender_1,paired
